local_path,url,hash,participant_id,file_type,size
raw/38.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf56dc6c613b02948f424c,md5:b2200fc01730cb253a5c56a815b1bf4b,38,raw_files,11774
raw/38.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf56f36c613b02978f51a2,md5:abd41fa26321229481be5f48a015d184,38,,389068
cali/38_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d5f6c613b02978f443c,md5:c9f7ac0df079f1dcaf693f16e0c750f2,38,besa_files,47657
log/38_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c31594d9002c57fb943,md5:942df1dc886b525fee260c4d1bc08fe4,38,log_files,506899
raw/39.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf52166c613b02978f507c,md5:9df4886fbb9be085ae223f99d9c925cb,39,,253369600
raw/39.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf56deb83f6902b0a62ce1,md5:a267c25bf21bd04bf4ca45fad65c67f6,39,raw_files,11774
raw/39.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf56f39ad5a102cd5c6b20,md5:2215a398d45ed4ab122297dfc492f1f7,39,,390121
cali/39_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d5e9ad5a102cb5c3a00,md5:1ead9acab2439d116a4b7ce2fc4d21cf,39,besa_files,47640
log/39_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c329ad5a102cd5c5cfa,md5:83bd51b398871c541e01fedba8b57483,39,log_files,503076
raw/40.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf51beb83f6902b3a67777,md5:f53ecbf7a1c71359aed6d2840269b2d1,40,,244153600
raw/40.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf56deb83f6902b3a6792f,md5:6437171b179caf6679d019c2362815f4,40,raw_files,11635
raw/40.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf56f3594d9002c47fb467,md5:29f61a0f835d54da85d78dc3776024cb,40,,389408
cali/40_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d5f6c613b02948f35e6,md5:08a92e9ce1c39397d80529070d8e2047,40,besa_files,47849
log/40_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c319ad5a102ce5c8599,md5:734f1632bae54ae243c51988f8a1112d,40,log_files,503030
raw/41.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf537c6c613b02968f6c4b,md5:bf3f4f2260239210785a3abb15512445,41,,252418560
raw/41.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf13e8b83f6902b2a6387b,md5:d05ff8479106f6f0608587a590c81e24,41,raw_files,11774
raw/41.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf13ef6c613b02968f5a04,md5:74d651278b2e0521decba01805e425df,41,,388889
cali/41_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d62594d9002c37fa0a9,md5:0c5ac59d28273fb8be5bd18e5747bda0,41,besa_files,47744
log/41_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c32b83f6902b3a664df,md5:9b7943b5a91ab87757792ee23c065498,41,log_files,506900
raw/42.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf53a06c613b02948f417c,md5:6a60a272e6ba4b0c739b2176e05b92ee,42,,241088000
raw/42.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf13deb83f6902b1a62640,md5:b84ff379d0a352f776bcc1bfd210d4d8,42,raw_files,11774
raw/42.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf13e49ad5a102ce5c827c,md5:fdff06c66b7f6cb2745edd6efda2488e,42,,389918
cali/42_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d639ad5a102cc5c4e0e,md5:2a69cfcef85e1fa3881be417c59edbc0,42,besa_files,47398
log/42_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c459ad5a102cd5c5d02,md5:25c9945d954fe3c2df7a7f50d69092bd,42,log_files,506842
raw/43.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf53a86c613b02958f4488,md5:566e7858f4df37d58d28037388bd587d,43,,254544640
raw/43.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf13c29ad5a102ce5c826c,md5:74eabfaeb448199929ca0257550bfe54,43,raw_files,11774
raw/43.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf13d79ad5a102ce5c8275,md5:ea47a112dbcfab492585e7767948f014,43,,391143
cali/43_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d636c613b02958f3831,md5:6ff038f6edb7fa81b6d2dadefd559eba,43,besa_files,47957
log/43_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c45b83f6902b3a664e4,md5:c312f4bb8bc585262c87c9095a3f63fd,43,log_files,503160
raw/44.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf53ac594d9002c57fc64c,md5:d2379ebb69d9bf03562baaff98f2446b,44,,226494720
raw/44.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf13bd6c613b02978f4173,md5:6ca95518cb0fed5ce5023f9cb72cf555,44,raw_files,11774
raw/44.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf13d86c613b02978f417d,md5:f61ae8e23fdc0494fa561be923bf130b,44,,388600
cali/44_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d639ad5a102cc5c4e12,md5:d0b20bd8b89992eaf9cc4e73a982ca32,44,besa_files,48069
log/44_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c466c613b02968f5c6c,md5:53cddf2623d2bfb03fcae75f73c0c5c1,44,log_files,503058
raw/46.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf53909ad5a102cd5c6a50,md5:dde6f58c99aee9fe4857e16e72b4b23b,46,,224920320
raw/46.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf0e12b83f6902b2a63726,md5:5787adebb26c624a947e0027d80754b9,46,raw_files,11774
raw/46.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf0e1e9ad5a102ce5c808e,md5:03d6446bcab148fd30611f5508fbc77b,46,,389971
cali/46_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d646c613b02978f4443,md5:5944eb5955b28a291f258cd098c55d6f,46,besa_files,47736
log/46_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c466c613b02958f37ef,md5:4501718598edf8448226e5a91b7e32e5,46,log_files,506891
raw/47.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf5689594d9002c67ffc1b,md5:7a4f34c38932b748c5ec982ed1ae42c1,47,,267520000
raw/47.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf0889b83f6902b2a63609,md5:871c26bbe195fc797c4343cfbbc845eb,47,raw_files,11774
raw/47.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf08979ad5a102ce5c7ed1,md5:62a9633c19fc35fccf0ff1843e7bfdf9,47,,390177
cali/47_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d699ad5a102cd5c5d5f,md5:d485eaa980e4d039d5fad75f8d4d604a,47,besa_files,47757
log/47_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c47b83f6902b2a63a88,md5:b8d742098e07312c103d0f48ecd94b9b,47,log_files,503120
raw/50.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf5520594d9002c37fac1f,md5:ad75ff138d22536e5865717eafea179c,50,,246759680
raw/50.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf08746c613b02948f3136,md5:4f33b1d928e414040a4e8aa2279777ba,50,raw_files,11774
raw/50.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf08869ad5a102cb5c3657,md5:755640eebd85db6ca6d61202fa9b0e1b,50,,391006
cali/50_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d69594d9002c37fa0b0,md5:c9087ad5f7ee399c8f77f774c4490809,50,besa_files,47726
log/50_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c519ad5a102ce5c85a4,md5:db2234d11ed3b7b5ad6b99457457577c,50,log_files,506897
raw/51.eeg,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf5579594d9002c67ffbcd,md5:108eb489d2f4d790b97c3e3df486edfa,51,,271640320
raw/51.vhdr,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf0870b83f6902b2a63600,md5:662dd97b2efb04b1e791de5a00607c93,51,raw_files,11774
raw/51.vmrk,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf08859ad5a102ce5c7eca,md5:b9b9a7d8638a09437962f80b3e2be302,51,,389889
cali/51_cali.matrix,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1d68b83f6902b1a62893,md5:39ec9a5a8a4056bf76566a5726f09105,51,besa_files,47785
log/51_test.txt,https://files.de-1.osf.io/v1/resources/hdxvb/providers/osfstorage/59cf1c516c613b02948f359d,md5:d4a49760807125d052c5ed8f683de230,51,log_files,503074
